id,dc.degree.name,Field,Department,College,dc.degree.discipline,dc.identifier.uri,dc.date.copyright,,,Comment
4969,Master of Science (M.S.),Geography,Geography,,Science,http://hdl.handle.net/1957/3928,12/1/2006,,2006,
5008,Doctor of Philosophy (Ph. D.),Geography,Geography,,Science,http://hdl.handle.net/1957/3821,12/6/2006,,2006,
5027,Master of Science (M.S.),Geography,Geography,,Science,http://hdl.handle.net/1957/3877,12/11/2006,,2006,
5419,Master of Science (M.S.),Geography,Geography,,Science,http://hdl.handle.net/1957/4289,1/8/2007,,2007,
7352,Master of Science (M.S.),Geography,Geography,,Science,http://hdl.handle.net/1957/5700,3/9/2007,,2007,
8228,Master of Science (M.S.),Geography,Geography,,Science,http://hdl.handle.net/1957/6373,6/11/2007,,2007,
8961,Master of Science (M.S.),Geography,Geography,,Science,http://hdl.handle.net/1957/7455,11/7/2007,,2007,
9726,Master of Science (M.S.),Geography,Geography,,Science,http://hdl.handle.net/1957/7684,11/20/2007,,2007,
9588,Master of Science (M.S.),Geography,Geography,,Science,http://hdl.handle.net/1957/7520,11/30/2007,,2007,
9637,Doctor of Philosophy (Ph. D.),Geography,Geography,,Science,http://hdl.handle.net/1957/7686,12/7/2007,,2007,
9706,Master of Science (M.S.),Geography,Geography,,Science,http://hdl.handle.net/1957/7683,12/7/2007,,2007,
10573,Master of Science (M.S.),Geography,Geography,,Science,http://hdl.handle.net/1957/8315,3/18/2008,,2008,
10753,Doctor of Philosophy (Ph. D.),Geography,Geography,,Science,http://hdl.handle.net/1957/8515,5/2/2008,,2008,
11431,Master of Science (M.S.),Geography,Geography,,Science,http://hdl.handle.net/1957/8962,6/5/2008,,2008,
11743,Master of Science (M.S.),Geography,Geography,,Science,http://hdl.handle.net/1957/9156,7/9/2008,,2008,
12242,Master of Science (M.S.),Geography,Geography,,Science,http://hdl.handle.net/1957/9512,8/25/2008,,2008,
14500,Master of Science (M.S.),Geography,Geography,,Science,http://hdl.handle.net/1957/11391,3/20/2009,,2009,
15209,Master of Science (M.S.),Geography,Geography,,Science,http://hdl.handle.net/1957/11967,6/10/2009,,2009,
15237,Master of Science (M.S.),Geography,Geography,,Science,http://hdl.handle.net/1957/12049,6/12/2009,,2009,
17235,Doctor of Philosophy (Ph. D.),Geography,Geography,,Science,http://hdl.handle.net/1957/13781,12/11/2009,,2009,
21492,Master of Science (M.S.),Geography,Geography,,Science,http://hdl.handle.net/1957/18018,7/9/2010,,2010,
21273,Doctor of Philosophy (Ph. D.),Geography,Geography,,Science,http://hdl.handle.net/1957/17900,7/21/2010,,2010,
23335,Doctor of Philosophy (Ph. D.),Geography,Geography,,Science,http://hdl.handle.net/1957/19808,11/17/2010,,2010,
24344,Doctor of Philosophy (Ph. D.),Geography,Geography,,Science,http://hdl.handle.net/1957/20580,3/7/2011,,2011,
24699,Master of Science (M.S.),Geography,Geography,,Science,http://hdl.handle.net/1957/20793,3/17/2011,,2011,
25053,Doctor of Philosophy (Ph. D.),Geography,Geography,,Science,http://hdl.handle.net/1957/21135,4/26/2011,,2011,
25961,Master of Science (M.S.),Geography,Geography,,Science,http://hdl.handle.net/1957/21888,6/8/2011,,2011,
27698,Doctor of Philosophy (Ph. D.),Geography,Geography,,Science,http://hdl.handle.net/1957/23515,8/18/2011,,2011,
27783,Master of Science (M.S.),Geography,Geography,,Science,http://hdl.handle.net/1957/23622,9/1/2011,,2011,
33184,Doctor of Philosophy (Ph. D.),Geography,Geography,,Science,http://hdl.handle.net/1957/28678,3/8/2012,,2012,
33663,Master of Science (M.S.),Geography,Geography,,Science,http://hdl.handle.net/1957/29022,3/22/2012,,2012,
11721,Doctor of Philosophy (Ph. D.),Geology,Geology,,Science,http://hdl.handle.net/1957/9222,0,,1904,
12479,Doctor of Philosophy (Ph. D.),Geology,Geology,,Science,http://hdl.handle.net/1957/9689,0,,1904,
12530,Doctor of Philosophy (Ph. D.),Geology,Geology,,Science,http://hdl.handle.net/1957/10030,0,,1904,
13673,Doctor of Philosophy (Ph. D.),Geology,Geology,,Science,http://hdl.handle.net/1957/10677,0,,1904,
13702,Doctor of Philosophy (Ph. D.),Geology,Geology,,Science,http://hdl.handle.net/1957/10698,0,,1904,
14505,Doctor of Philosophy (Ph. D.),Geology,Geology,,Science,http://hdl.handle.net/1957/11381,0,,1904,
10788,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/8434,0,,1904,
11424,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/9014,0,,1904,
11617,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/8981,0,,1904,
11637,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/9105,0,,1904,
11801,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/9229,0,,1904,
12077,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/9363,0,,1904,
12078,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/9365,0,,1904,
12116,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/9417,0,,1904,
12214,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/9473,0,,1904,
12249,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/9504,0,,1904,
12497,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/9716,0,,1904,
13511,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/10540,0,,1904,
14168,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/11081,0,,1904,
14182,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/11083,0,,1904,
4533,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/3635,0,,1904,
10649,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/8346,0,,1904,
10651,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/8347,0,,1904,
10655,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/8345,0,,1904,
10657,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/8356,0,,1904,
10747,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/8407,0,,1904,
14781,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/11592,0,,1904,
14905,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/11687,0,,1904,
14973,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/11752,0,,1904,
15204,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/11940,0,,1904,
15561,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/12257,0,,1904,
16755,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/13357,0,,1904,
17810,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/14318,0,,1904,
18008,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/14497,0,,1904,
20592,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/16716,0,,1904,
20668,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/16821,0,,1904,
8340,Doctor of Philosophy (Ph. D.),Geology,Geology,,Science,http://hdl.handle.net/1957/6501,0,,1904,
9570,Doctor of Philosophy (Ph. D.),Geology,Geology,,Science,http://hdl.handle.net/1957/8357,0,,1904,
11428,Doctor of Philosophy (Ph. D.),Geology,Geology,,Science,http://hdl.handle.net/1957/9020,0,,1904,
14304,Doctor of Philosophy (Ph. D.),Geology,Geology,,Science,http://hdl.handle.net/1957/11219,0,,1904,
16685,Doctor of Philosophy (Ph. D.),Geology,Geology,,Science,http://hdl.handle.net/1957/13294,0,,1904,
18783,Doctor of Philosophy (Ph. D.),Geology,Geology,,Science,http://hdl.handle.net/1957/15259,0,,1904,
8262,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/6387,0,,1904,
10644,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/8348,0,,1904,
10650,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/8353,0,,1904,
10652,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/8354,0,,1904,
10686,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/8379,0,,1904,
10688,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/8388,0,,1904,
10745,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/8406,0,,1904,
10748,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/8408,0,,1904,
10750,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/8410,0,,1904,
11389,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/8867,0,,1904,
11614,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/8976,0,,1904,
11615,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/8984,0,,1904,
11616,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/8983,0,,1904,
11619,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/8982,0,,1904,
11620,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/8979,0,,1904,
11621,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/8977,0,,1904,
11630,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/8990,0,,1904,
11631,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/9065,0,,1904,
11636,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/9234,0,,1904,
11808,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/9226,0,,1904,
11810,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/9225,0,,1904,
11812,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/9219,0,,1904,
11871,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/9242,0,,1904,
12094,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/9402,0,,1904,
12215,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/9532,0,,1904,
12222,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/9478,0,,1904,
12907,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/10027,0,,1904,
13513,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/10542,0,,1904,
13672,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/10678,0,,1904,
13933,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/11208,0,,1904,
14111,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/11040,0,,1904,
14145,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/11057,0,,1904,
14340,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/11246,0,,1904,
14976,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/11754,0,,1904,
15603,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/12293,0,,1904,
16541,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/13150,0,,1904,
16684,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/13293,0,,1904,
18807,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/15271,0,,1904,
19249,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/15676,0,,1904,
20763,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/17083,0,,1904,
26050,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/22143,0,,1904,
42150,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/36687,,,1904,
26247,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/22362,,,1904,
26451,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/22361,,,1904,
37423,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/32156,11/15/1951,,1951,
37431,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/32117,5/13/1953,,1953,
25836,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/21853,1/2/1954,,1954,
25838,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/21838,5/27/1954,,1954,
26253,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/22285,6/4/1954,,1954,
26248,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/22366,1/24/1957,,1957,
26032,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/22430,6/28/1957,,1957,
42410,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/36987,5/31/1960,,1960,
25868,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/22255,8/11/1960,,1960,
26400,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/22368,2/6/1961,,1961,
25946,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/21916,5/29/1961,,1961,
26392,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/22205,4/24/1964,,1964,
26374,Doctor of Philosophy (Ph. D.),Geology,Geology,,Science,http://hdl.handle.net/1957/22202,1/16/1965,,1965,
25952,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/22252,5/21/1965,,1965,
26325,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/22389,11/28/1966,,1966,
26391,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/22206,5/29/1967,,1967,
26394,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/22110,5/31/1967,,1967,
26334,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/22370,4/26/1968,,1968,
25941,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/22260,5/14/1968,,1968,
26137,Master of Science (M.S.)in,Geology,Geology,,Science,http://hdl.handle.net/1957/22196,5/22/1968,,1968,
26240,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/22313,2/27/1969,,1969,
26376,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/22214,5/26/1969,,1969,
22962,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/19190,5/29/1969,,1969,
25849,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/21851,6/2/1969,,1969,
25851,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/21854,5/11/1970,,1970,
25840,Doctor of Philosophy (Ph. D.),Geology,Geology,,Science,http://hdl.handle.net/1957/21835,5/28/1970,,1970,
25942,Doctor of Philosophy (Ph. D.),Geology,Geology,,Science,http://hdl.handle.net/1957/21967,6/5/1970,,1970,
42499,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/37074,6/10/1970,,1970,
25897,Doctor of Philosophy (Ph. D.),Geology,Geology,,Science,http://hdl.handle.net/1957/21874,9/21/1970,,1970,
26246,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/22306,3/10/1972,,1972,
25895,Doctor of Philosophy (Ph. D.),Geology,Geology,,Science,http://hdl.handle.net/1957/21893,4/24/1972,,1972,
26336,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/22167,7/3/1972,,1972,
25391,Doctor of Philosophy (Ph. D.),Geology,Geology,,Science,http://hdl.handle.net/1957/21366,2/28/1973,,1973,
26252,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/22364,4/17/1974,,1974,
26250,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/22434,5/30/1974,,1974,
23856,Doctor of Philosophy (Ph. D.),Geology,Geology,,Science,http://hdl.handle.net/1957/20014,7/8/1974,,1974,
26251,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/22334,7/23/1974,,1974,
22499,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/18734,8/30/1974,,1974,
25906,Doctor of Philosophy (Ph. D.),Geology,Geology,,Science,http://hdl.handle.net/1957/21861,8/30/1974,,1974,
25898,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/21882,11/22/1974,,1974,
22985,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/19195,8/15/1975,,1975,
26031,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/22445,12/8/1975,,1975,
26380,Doctor of Philosophy (Ph. D.),Geology,Geology,,Science,http://hdl.handle.net/1957/22357,12/10/1975,,1975,
25902,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/21865,4/29/1976,,1976,
26241,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/22310,5/13/1976,,1976,
26244,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/22142,12/17/1976,,1976,
25944,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/21919,6/9/1977,,1977,
25945,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/22356,6/17/1977,,1977,
26245,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/22305,9/9/1977,,1977,
26379,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/22386,9/14/1977,,1977,
22964,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/19192,2/8/1978,,1978,
22965,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/19193,3/10/1978,,1978,
25841,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/21836,3/17/1978,,1978,
22696,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/19191,6/1/1978,,1978,
25900,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/21862,6/5/1978,,1978,
29875,Master of Science (M.S.),Geology,Geology,,Science,http://hdl.handle.net/1957/25569,6/8/1978,,1978,
